"","Country","Female","Ideo","ClimConcen","ClimSerious","Tech","SupportParis","WhenHarm","PesonalHarm","WorryType","RichPay","WomensRights","Edu","StandIncome","ClimStand","GDPPC","Diffs"
"34660","South Korea",0,NA,3,3,1,1,1,4,"Droughts or water shortages",1,4,12,-0.883763062718516,-0.440039358996632,29742.8,0.216112992742441
"34661","South Korea",1,NA,4,4,0,1,2,4,"Severe weather, like floods or intense storms",1,4,18,0.823280528113717,0.806206591320783,29742.8,0.216112992742441
"34662","South Korea",0,NA,3,3,0,1,1,2,"Long periods of unusually hot weather",NA,3,9,0.335553787875936,-0.440039358996632,29742.8,0.216112992742441
"34663","South Korea",0,NA,4,4,1,0,1,3,"Droughts or water shortages",1,3,16,0.091690417757046,0.806206591320783,29742.8,0.216112992742441
"34664","South Korea",0,NA,3,3,0,1,2,3,"Droughts or water shortages",1,3,16,1.55487063847039,-0.440039358996632,29742.8,0.216112992742441
"34665","South Korea",0,NA,2,1,1,0,3,2,"Long periods of unusually hot weather",0,2,13,-0.883763062718516,-2.93253125963146,29742.8,0.216112992742441
"34666","South Korea",0,NA,2,2,1,1,1,3,"Droughts or water shortages",1,4,12,0.823280528113717,-1.68628530931405,29742.8,0.216112992742441
"34667","South Korea",0,NA,4,4,0,1,2,3,"Droughts or water shortages",0,4,12,-0.883763062718516,0.806206591320783,29742.8,0.216112992742441
"34668","South Korea",1,NA,4,4,1,1,1,4,"Droughts or water shortages",0,4,16,0.579417157994827,0.806206591320783,29742.8,0.216112992742441
"34669","South Korea",1,NA,3,3,0,1,2,3,"Droughts or water shortages",0,4,16,1.3110072683515,-0.440039358996632,29742.8,0.216112992742441
"34670","South Korea",0,NA,4,4,0,1,2,3,"Severe weather, like floods or intense storms",1,4,16,0.823280528113717,0.806206591320783,29742.8,0.216112992742441
"34671","South Korea",0,NA,4,4,0,1,1,4,"Long periods of unusually hot weather",0,3,13,0,0.806206591320783,29742.8,0.216112992742441
"34672","South Korea",0,NA,3,2,NA,1,2,3,"Rising sea levels",0,3,9,-1.61535317307519,-1.68628530931405,29742.8,0.216112992742441
"34673","South Korea",1,NA,3,3,0,1,2,4,"Don't know",NA,2,6,-1.61535317307519,-0.440039358996632,29742.8,0.216112992742441
"34674","South Korea",0,NA,3,3,0,1,2,4,"Droughts or water shortages",1,3,12,-0.883763062718516,-0.440039358996632,29742.8,0.216112992742441
"34675","South Korea",1,NA,3,3,1,1,1,4,"Long periods of unusually hot weather",1,3,16,0,-0.440039358996632,29742.8,0.216112992742441
"34676","South Korea",1,NA,3,3,1,1,2,3,"Long periods of unusually hot weather",0,4,16,-1.12762643283741,-0.440039358996632,29742.8,0.216112992742441
"34677","South Korea",0,NA,3,3,0,1,1,3,"Droughts or water shortages",0,3,16,0.823280528113717,-0.440039358996632,29742.8,0.216112992742441
"34678","South Korea",1,NA,3,3,0,1,2,3,"Severe weather, like floods or intense storms",0,4,16,-0.883763062718516,-0.440039358996632,29742.8,0.216112992742441
"34679","South Korea",1,NA,3,4,0,1,1,4,"Severe weather, like floods or intense storms",0,4,12,-0.883763062718516,0.806206591320783,29742.8,0.216112992742441
"34680","South Korea",0,NA,3,4,0,1,1,4,"Droughts or water shortages",0,3,6,-1.61535317307519,0.806206591320783,29742.8,0.216112992742441
"34681","South Korea",0,NA,4,4,0,1,1,4,"Severe weather, like floods or intense storms",1,3,13,-0.152172952361844,0.806206591320783,29742.8,0.216112992742441
"34682","South Korea",0,NA,4,3,0,1,3,3,"Severe weather, like floods or intense storms",0,4,12,-0.883763062718516,-0.440039358996632,29742.8,0.216112992742441
"34683","South Korea",1,NA,3,3,0,1,2,1,"Rising sea levels",1,4,16,1.06714389823261,-0.440039358996632,29742.8,0.216112992742441
"34684","South Korea",0,NA,2,3,0,1,2,3,"Rising sea levels",1,4,12,0.091690417757046,-0.440039358996632,29742.8,0.216112992742441
"34685","South Korea",1,NA,3,3,0,1,1,4,"Droughts or water shortages",1,3,16,-1.61535317307519,-0.440039358996632,29742.8,0.216112992742441
"34686","South Korea",0,NA,3,3,0,1,1,3,"Droughts or water shortages",0,3,16,0.335553787875936,-0.440039358996632,29742.8,0.216112992742441
"34687","South Korea",1,NA,3,4,0,1,1,3,"Long periods of unusually hot weather",0,4,14,-1.12762643283741,0.806206591320783,29742.8,0.216112992742441
"34688","South Korea",1,NA,4,4,1,1,1,4,"Droughts or water shortages",0,4,16,-0.396036322480735,0.806206591320783,29742.8,0.216112992742441
"34689","South Korea",0,NA,3,3,0,1,1,3,"Severe weather, like floods or intense storms",1,3,14,0.579417157994827,-0.440039358996632,29742.8,0.216112992742441
"34690","South Korea",0,NA,3,3,0,1,2,3,"Droughts or water shortages",1,4,16,1.55487063847039,-0.440039358996632,29742.8,0.216112992742441
"34691","South Korea",0,NA,2,2,1,0,3,2,"Droughts or water shortages",1,2,12,0.335553787875936,-1.68628530931405,29742.8,0.216112992742441
"34692","South Korea",0,NA,3,3,0,1,1,3,"Droughts or water shortages",0,3,16,1.55487063847039,-0.440039358996632,29742.8,0.216112992742441
"34693","South Korea",1,NA,3,3,0,1,2,3,"Droughts or water shortages",1,3,6,-1.61535317307519,-0.440039358996632,29742.8,0.216112992742441
"34694","South Korea",1,NA,4,4,0,1,1,3,"Rising sea levels",0,4,13,-1.3714898029563,0.806206591320783,29742.8,0.216112992742441
"34695","South Korea",0,NA,4,4,0,1,1,3,"Severe weather, like floods or intense storms",1,3,14,1.06714389823261,0.806206591320783,29742.8,0.216112992742441
"34696","South Korea",0,NA,4,4,0,1,2,4,"Rising sea levels",1,4,16,1.55487063847039,0.806206591320783,29742.8,0.216112992742441
"34697","South Korea",0,NA,3,3,0,1,2,3,"Severe weather, like floods or intense storms",0,3,12,-1.12762643283741,-0.440039358996632,29742.8,0.216112992742441
"34698","South Korea",0,NA,4,4,0,1,2,3,"Severe weather, like floods or intense storms",0,4,12,0.579417157994827,0.806206591320783,29742.8,0.216112992742441
"34699","South Korea",0,NA,3,3,0,1,2,4,"Droughts or water shortages",1,4,14,0.335553787875936,-0.440039358996632,29742.8,0.216112992742441
"34700","South Korea",1,NA,4,4,0,1,1,3,"Severe weather, like floods or intense storms",0,3,12,-0.396036322480735,0.806206591320783,29742.8,0.216112992742441
"34701","South Korea",0,NA,3,3,0,1,2,3,"Rising sea levels",1,4,16,1.55487063847039,-0.440039358996632,29742.8,0.216112992742441
"34702","South Korea",0,NA,3,3,0,1,1,3,"Severe weather, like floods or intense storms",0,4,16,1.06714389823261,-0.440039358996632,29742.8,0.216112992742441
"34703","South Korea",0,NA,2,4,0,1,1,3,"Severe weather, like floods or intense storms",0,4,12,1.06714389823261,0.806206591320783,29742.8,0.216112992742441
"34704","South Korea",1,NA,4,4,0,1,1,3,"Long periods of unusually hot weather",1,3,12,-1.3714898029563,0.806206591320783,29742.8,0.216112992742441
"34705","South Korea",0,NA,4,4,0,1,1,3,"Severe weather, like floods or intense storms",1,4,16,0,0.806206591320783,29742.8,0.216112992742441
"34706","South Korea",0,NA,4,4,0,1,1,3,"Droughts or water shortages",0,4,12,-0.883763062718516,0.806206591320783,29742.8,0.216112992742441
"34707","South Korea",1,NA,3,4,0,1,2,3,"Droughts or water shortages",0,3,14,0.823280528113717,0.806206591320783,29742.8,0.216112992742441
"34708","South Korea",1,NA,3,3,0,1,2,3,"Long periods of unusually hot weather",0,3,18,0.823280528113717,-0.440039358996632,29742.8,0.216112992742441
"34709","South Korea",1,NA,3,4,0,1,1,3,"Severe weather, like floods or intense storms",1,4,18,0.335553787875936,0.806206591320783,29742.8,0.216112992742441
"34710","South Korea",0,NA,3,3,0,1,2,4,"Droughts or water shortages",1,4,16,0.823280528113717,-0.440039358996632,29742.8,0.216112992742441
"34711","South Korea",0,NA,3,3,1,0,2,3,"Droughts or water shortages",0,3,14,0.579417157994827,-0.440039358996632,29742.8,0.216112992742441
"34712","South Korea",0,NA,3,3,1,0,2,3,"Long periods of unusually hot weather",0,4,16,0.823280528113717,-0.440039358996632,29742.8,0.216112992742441
"34713","South Korea",1,NA,3,2,0,NA,2,3,"Droughts or water shortages",1,4,16,-0.639899692599625,-1.68628530931405,29742.8,0.216112992742441
"34714","South Korea",0,NA,4,4,1,1,1,4,"Droughts or water shortages",1,4,NA,0,0.806206591320783,29742.8,0.216112992742441
"34715","South Korea",1,NA,2,3,0,1,1,4,"Severe weather, like floods or intense storms",0,4,9,-1.61535317307519,-0.440039358996632,29742.8,0.216112992742441
"34716","South Korea",1,NA,3,3,0,1,2,3,"Droughts or water shortages",0,3,12,-1.61535317307519,-0.440039358996632,29742.8,0.216112992742441
"34717","South Korea",1,NA,2,4,0,1,2,3,"Severe weather, like floods or intense storms",0,4,14,0.823280528113717,0.806206591320783,29742.8,0.216112992742441
"34718","South Korea",0,NA,3,4,0,1,2,4,"Droughts or water shortages",1,4,14,0.823280528113717,0.806206591320783,29742.8,0.216112992742441
"34719","South Korea",0,NA,3,3,0,1,2,3,"Droughts or water shortages",1,4,18,0,-0.440039358996632,29742.8,0.216112992742441
"34720","South Korea",0,NA,4,4,0,1,1,4,"Rising sea levels",0,3,19,0,0.806206591320783,29742.8,0.216112992742441
"34721","South Korea",0,NA,4,4,0,1,1,3,"Droughts or water shortages",1,4,17,0.823280528113717,0.806206591320783,29742.8,0.216112992742441
"34722","South Korea",0,NA,3,3,0,1,1,3,"Rising sea levels",0,4,16,0.823280528113717,-0.440039358996632,29742.8,0.216112992742441
"34723","South Korea",0,NA,3,4,0,0,1,4,"Rising sea levels",0,4,16,-0.396036322480735,0.806206591320783,29742.8,0.216112992742441
"34724","South Korea",1,NA,4,3,0,1,1,3,"Rising sea levels",1,4,16,1.06714389823261,-0.440039358996632,29742.8,0.216112992742441
"34725","South Korea",0,NA,3,3,0,1,1,3,"Droughts or water shortages",1,3,12,1.55487063847039,-0.440039358996632,29742.8,0.216112992742441
"34726","South Korea",0,NA,1,1,NA,1,3,2,"Don't know",1,3,6,-1.3714898029563,-2.93253125963146,29742.8,0.216112992742441
"34727","South Korea",1,NA,4,4,0,1,1,4,"Rising sea levels",1,4,16,1.06714389823261,0.806206591320783,29742.8,0.216112992742441
"34728","South Korea",1,NA,2,3,1,1,1,3,"Droughts or water shortages",1,3,14,-0.883763062718516,-0.440039358996632,29742.8,0.216112992742441
"34729","South Korea",1,NA,3,3,0,1,1,3,"Rising sea levels",1,4,16,-0.883763062718516,-0.440039358996632,29742.8,0.216112992742441
"34730","South Korea",0,NA,3,3,0,0,3,3,"Don't know",NA,4,12,0,-0.440039358996632,29742.8,0.216112992742441
"34731","South Korea",0,NA,4,4,0,1,1,4,"Rising sea levels",0,4,13,-0.396036322480735,0.806206591320783,29742.8,0.216112992742441
"34732","South Korea",0,NA,2,3,0,1,2,3,"Severe weather, like floods or intense storms",0,4,12,0.335553787875936,-0.440039358996632,29742.8,0.216112992742441
"34733","South Korea",1,NA,4,4,0,1,1,4,"Droughts or water shortages",1,4,16,0,0.806206591320783,29742.8,0.216112992742441
"34734","South Korea",0,NA,4,4,0,1,2,3,"Droughts or water shortages",0,4,16,-0.883763062718516,0.806206591320783,29742.8,0.216112992742441
"34735","South Korea",0,NA,3,4,0,1,2,3,"Droughts or water shortages",1,4,16,0.823280528113717,0.806206591320783,29742.8,0.216112992742441
"34736","South Korea",0,NA,3,4,0,1,1,4,"Rising sea levels",1,4,16,1.06714389823261,0.806206591320783,29742.8,0.216112992742441
"34737","South Korea",1,NA,1,4,0,1,1,4,"Severe weather, like floods or intense storms",0,3,14,0,0.806206591320783,29742.8,0.216112992742441
"34738","South Korea",0,NA,3,4,0,1,1,4,"Droughts or water shortages",0,4,7,0,0.806206591320783,29742.8,0.216112992742441
"34739","South Korea",0,NA,3,3,0,1,1,3,"Long periods of unusually hot weather",1,4,16,0.579417157994827,-0.440039358996632,29742.8,0.216112992742441
"34740","South Korea",1,NA,3,4,1,1,2,3,"Rising sea levels",1,4,14,0,0.806206591320783,29742.8,0.216112992742441
"34741","South Korea",1,NA,4,3,0,1,1,4,"Rising sea levels",1,4,14,0.823280528113717,-0.440039358996632,29742.8,0.216112992742441
"34742","South Korea",1,NA,4,4,0,1,1,3,"Droughts or water shortages",NA,4,12,-0.883763062718516,0.806206591320783,29742.8,0.216112992742441
"34743","South Korea",0,NA,3,3,0,1,2,3,"Severe weather, like floods or intense storms",1,3,16,0.335553787875936,-0.440039358996632,29742.8,0.216112992742441
"34744","South Korea",1,NA,3,4,0,0,1,3,"Long periods of unusually hot weather",1,3,16,0.823280528113717,0.806206591320783,29742.8,0.216112992742441
"34745","South Korea",0,NA,3,4,0,1,1,3,"Severe weather, like floods or intense storms",0,4,12,-1.3714898029563,0.806206591320783,29742.8,0.216112992742441
"34746","South Korea",1,NA,3,4,0,0,1,3,"Droughts or water shortages",0,3,12,-1.61535317307519,0.806206591320783,29742.8,0.216112992742441
"34747","South Korea",1,NA,4,4,0,1,1,4,"Rising sea levels",1,4,16,-0.152172952361844,0.806206591320783,29742.8,0.216112992742441
"34748","South Korea",0,NA,3,3,0,1,1,3,"Droughts or water shortages",1,4,12,0.823280528113717,-0.440039358996632,29742.8,0.216112992742441
"34749","South Korea",0,NA,4,4,0,1,1,4,"Droughts or water shortages",1,4,7,-1.12762643283741,0.806206591320783,29742.8,0.216112992742441
"34750","South Korea",0,NA,4,4,0,1,1,4,"Droughts or water shortages",1,3,16,0.579417157994827,0.806206591320783,29742.8,0.216112992742441
"34751","South Korea",0,NA,3,3,1,1,1,3,"Droughts or water shortages",1,3,16,1.3110072683515,-0.440039358996632,29742.8,0.216112992742441
"34752","South Korea",0,NA,3,3,0,1,2,3,"Droughts or water shortages",1,3,16,-0.152172952361844,-0.440039358996632,29742.8,0.216112992742441
"34753","South Korea",1,NA,4,3,0,1,1,3,"Severe weather, like floods or intense storms",1,4,14,-0.396036322480735,-0.440039358996632,29742.8,0.216112992742441
"34754","South Korea",1,NA,3,4,0,1,1,4,"Droughts or water shortages",0,4,16,1.06714389823261,0.806206591320783,29742.8,0.216112992742441
"34755","South Korea",1,NA,3,2,0,1,2,3,"Rising sea levels",1,4,16,-0.639899692599625,-1.68628530931405,29742.8,0.216112992742441
"34756","South Korea",0,NA,3,3,0,1,1,4,"Long periods of unusually hot weather",1,4,12,1.55487063847039,-0.440039358996632,29742.8,0.216112992742441
"34757","South Korea",0,NA,4,4,1,1,2,3,"Rising sea levels",0,4,14,-0.396036322480735,0.806206591320783,29742.8,0.216112992742441
"34758","South Korea",0,NA,3,3,0,1,3,2,"Severe weather, like floods or intense storms",1,4,9,-1.12762643283741,-0.440039358996632,29742.8,0.216112992742441
"34759","South Korea",1,NA,4,4,0,1,1,3,"Long periods of unusually hot weather",0,4,14,-1.12762643283741,0.806206591320783,29742.8,0.216112992742441
"34760","South Korea",0,NA,2,3,0,0,2,3,"Droughts or water shortages",0,3,12,0,-0.440039358996632,29742.8,0.216112992742441
"34761","South Korea",0,NA,4,4,0,1,2,3,"Droughts or water shortages",1,4,16,-0.396036322480735,0.806206591320783,29742.8,0.216112992742441
"34762","South Korea",0,NA,3,3,0,0,1,3,"Droughts or water shortages",1,4,14,-0.883763062718516,-0.440039358996632,29742.8,0.216112992742441
"34763","South Korea",0,NA,4,4,0,1,1,3,"Droughts or water shortages",0,4,16,0.823280528113717,0.806206591320783,29742.8,0.216112992742441
"34764","South Korea",0,NA,3,3,0,1,1,3,"Droughts or water shortages",0,3,9,-1.61535317307519,-0.440039358996632,29742.8,0.216112992742441
"34765","South Korea",0,NA,3,2,0,1,2,3,"Droughts or water shortages",1,4,16,0.579417157994827,-1.68628530931405,29742.8,0.216112992742441
"34766","South Korea",1,NA,2,3,0,1,2,3,"Droughts or water shortages",0,3,9,-1.61535317307519,-0.440039358996632,29742.8,0.216112992742441
"34767","South Korea",0,NA,4,4,1,1,1,4,"Droughts or water shortages",1,4,16,1.3110072683515,0.806206591320783,29742.8,0.216112992742441
"34768","South Korea",0,NA,4,3,1,1,4,3,"Long periods of unusually hot weather",0,4,12,-1.3714898029563,-0.440039358996632,29742.8,0.216112992742441
"34769","South Korea",0,NA,4,3,0,1,2,2,"Droughts or water shortages",0,4,16,0,-0.440039358996632,29742.8,0.216112992742441
"34770","South Korea",0,NA,3,4,0,1,2,4,"Rising sea levels",0,4,12,-1.12762643283741,0.806206591320783,29742.8,0.216112992742441
"34771","South Korea",0,NA,4,4,0,1,1,3,"Droughts or water shortages",1,4,NA,-1.61535317307519,0.806206591320783,29742.8,0.216112992742441
"34772","South Korea",0,NA,4,4,0,1,1,3,"Droughts or water shortages",1,3,16,-0.396036322480735,0.806206591320783,29742.8,0.216112992742441
"34773","South Korea",0,NA,3,4,0,1,1,3,"Droughts or water shortages",1,3,18,1.55487063847039,0.806206591320783,29742.8,0.216112992742441
"34774","South Korea",0,NA,3,3,0,0,1,3,"Long periods of unusually hot weather",1,4,16,1.3110072683515,-0.440039358996632,29742.8,0.216112992742441
"34775","South Korea",0,NA,3,3,0,1,2,3,"Droughts or water shortages",1,4,12,-1.3714898029563,-0.440039358996632,29742.8,0.216112992742441
"34776","South Korea",1,NA,4,4,0,1,1,3,"Long periods of unusually hot weather",1,3,12,-1.61535317307519,0.806206591320783,29742.8,0.216112992742441
"34777","South Korea",1,NA,2,2,1,NA,2,3,"Severe weather, like floods or intense storms",0,4,NA,0,-1.68628530931405,29742.8,0.216112992742441
"34778","South Korea",0,NA,2,2,0,1,3,2,"Droughts or water shortages",0,3,16,0.823280528113717,-1.68628530931405,29742.8,0.216112992742441
"34779","South Korea",0,NA,4,3,0,1,1,4,"Severe weather, like floods or intense storms",1,4,13,0.335553787875936,-0.440039358996632,29742.8,0.216112992742441
"34780","South Korea",0,NA,4,4,0,1,1,4,"Droughts or water shortages",0,4,16,1.06714389823261,0.806206591320783,29742.8,0.216112992742441
"34781","South Korea",1,NA,4,4,0,1,1,4,"Droughts or water shortages",1,4,NA,-1.61535317307519,0.806206591320783,29742.8,0.216112992742441
"34782","South Korea",0,NA,1,1,1,1,2,1,"Rising sea levels",1,4,14,0.335553787875936,-2.93253125963146,29742.8,0.216112992742441
"34783","South Korea",1,NA,3,3,0,1,1,3,"Droughts or water shortages",1,4,16,1.06714389823261,-0.440039358996632,29742.8,0.216112992742441
"34784","South Korea",0,NA,3,3,0,1,2,3,"Long periods of unusually hot weather",0,3,16,-1.12762643283741,-0.440039358996632,29742.8,0.216112992742441
"34785","South Korea",0,NA,2,2,1,1,3,2,"Don't know",1,4,18,-0.883763062718516,-1.68628530931405,29742.8,0.216112992742441
"34786","South Korea",1,NA,4,4,0,1,1,3,"Droughts or water shortages",1,4,18,0.579417157994827,0.806206591320783,29742.8,0.216112992742441
"34787","South Korea",0,NA,2,1,1,0,4,1,"Droughts or water shortages",1,2,16,1.55487063847039,-2.93253125963146,29742.8,0.216112992742441
"34788","South Korea",1,NA,3,4,0,1,1,3,"Droughts or water shortages",1,2,12,0.823280528113717,0.806206591320783,29742.8,0.216112992742441
"34789","South Korea",0,NA,3,3,0,1,2,3,"Droughts or water shortages",0,3,16,1.55487063847039,-0.440039358996632,29742.8,0.216112992742441
"34790","South Korea",0,NA,3,3,0,1,2,3,"Rising sea levels",1,4,14,0,-0.440039358996632,29742.8,0.216112992742441
"34791","South Korea",0,NA,3,3,0,1,2,2,"Rising sea levels",0,1,20,-0.639899692599625,-0.440039358996632,29742.8,0.216112992742441
"34792","South Korea",0,NA,3,3,1,1,1,3,"Long periods of unusually hot weather",1,4,16,1.3110072683515,-0.440039358996632,29742.8,0.216112992742441
"34793","South Korea",1,NA,3,4,0,NA,1,2,"Severe weather, like floods or intense storms",1,3,16,1.06714389823261,0.806206591320783,29742.8,0.216112992742441
"34794","South Korea",0,NA,3,4,0,1,2,3,"Droughts or water shortages",1,4,20,-1.3714898029563,0.806206591320783,29742.8,0.216112992742441
"34795","South Korea",0,NA,3,3,1,1,2,4,"Droughts or water shortages",1,4,9,0,-0.440039358996632,29742.8,0.216112992742441
"34796","South Korea",0,NA,3,3,0,1,1,4,"Long periods of unusually hot weather",NA,4,18,1.55487063847039,-0.440039358996632,29742.8,0.216112992742441
"34797","South Korea",1,NA,3,3,0,1,3,2,"Droughts or water shortages",1,4,14,-0.396036322480735,-0.440039358996632,29742.8,0.216112992742441
"34798","South Korea",0,NA,3,3,0,1,1,3,"Long periods of unusually hot weather",1,4,16,1.55487063847039,-0.440039358996632,29742.8,0.216112992742441
"34799","South Korea",1,NA,4,4,0,0,1,4,"Droughts or water shortages",0,4,12,-0.152172952361844,0.806206591320783,29742.8,0.216112992742441
"34800","South Korea",0,NA,3,3,0,1,2,3,"Droughts or water shortages",1,3,12,0.335553787875936,-0.440039358996632,29742.8,0.216112992742441
"34801","South Korea",0,NA,4,4,0,1,1,3,"Long periods of unusually hot weather",1,4,11,0,0.806206591320783,29742.8,0.216112992742441
"34802","South Korea",0,NA,3,2,1,1,3,2,"Long periods of unusually hot weather",1,4,16,0.823280528113717,-1.68628530931405,29742.8,0.216112992742441
"34803","South Korea",1,NA,3,4,0,0,1,4,"Droughts or water shortages",0,4,12,0.335553787875936,0.806206591320783,29742.8,0.216112992742441
"34804","South Korea",0,NA,4,4,0,1,1,4,"Droughts or water shortages",0,3,6,-1.61535317307519,0.806206591320783,29742.8,0.216112992742441
"34805","South Korea",0,NA,4,4,0,1,1,3,"Droughts or water shortages",1,4,12,-1.3714898029563,0.806206591320783,29742.8,0.216112992742441
"34806","South Korea",1,NA,3,2,0,1,1,2,"Rising sea levels",1,3,12,0,-1.68628530931405,29742.8,0.216112992742441
"34807","South Korea",1,NA,4,4,0,1,1,3,"Droughts or water shortages",0,4,12,1.55487063847039,0.806206591320783,29742.8,0.216112992742441
"34808","South Korea",0,NA,2,4,0,1,1,3,"Droughts or water shortages",0,3,16,-0.883763062718516,0.806206591320783,29742.8,0.216112992742441
"34809","South Korea",0,NA,3,3,0,1,1,4,"Droughts or water shortages",0,3,14,-0.883763062718516,-0.440039358996632,29742.8,0.216112992742441
"34810","South Korea",0,NA,3,4,0,1,2,3,"Severe weather, like floods or intense storms",0,3,12,-0.883763062718516,0.806206591320783,29742.8,0.216112992742441
"34811","South Korea",0,NA,3,4,0,1,1,4,"Rising sea levels",1,3,12,-1.3714898029563,0.806206591320783,29742.8,0.216112992742441
"34812","South Korea",0,NA,3,3,0,1,2,3,"Severe weather, like floods or intense storms",1,4,16,0.335553787875936,-0.440039358996632,29742.8,0.216112992742441
"34813","South Korea",1,NA,2,3,0,1,2,3,"Rising sea levels",0,4,16,1.06714389823261,-0.440039358996632,29742.8,0.216112992742441
"34814","South Korea",0,NA,4,3,0,0,2,3,"Severe weather, like floods or intense storms",0,3,13,-1.61535317307519,-0.440039358996632,29742.8,0.216112992742441
"34815","South Korea",1,NA,4,3,0,1,2,3,"Severe weather, like floods or intense storms",1,4,14,0,-0.440039358996632,29742.8,0.216112992742441
"34816","South Korea",1,NA,4,4,0,1,1,3,"Severe weather, like floods or intense storms",1,4,9,0.091690417757046,0.806206591320783,29742.8,0.216112992742441
"34817","South Korea",1,NA,2,3,0,1,1,2,"Droughts or water shortages",1,4,14,0.823280528113717,-0.440039358996632,29742.8,0.216112992742441
"34818","South Korea",1,NA,4,4,0,1,1,4,"Droughts or water shortages",1,4,19,1.3110072683515,0.806206591320783,29742.8,0.216112992742441
"34819","South Korea",0,NA,3,3,0,1,1,3,"Droughts or water shortages",1,4,12,-1.12762643283741,-0.440039358996632,29742.8,0.216112992742441
"34820","South Korea",0,NA,4,3,0,1,1,3,"Droughts or water shortages",0,3,12,-0.639899692599625,-0.440039358996632,29742.8,0.216112992742441
"34821","South Korea",1,NA,4,4,0,1,1,4,"Droughts or water shortages",1,4,16,1.06714389823261,0.806206591320783,29742.8,0.216112992742441
"34822","South Korea",1,NA,4,4,0,1,1,4,"Droughts or water shortages",1,4,12,1.55487063847039,0.806206591320783,29742.8,0.216112992742441
"34823","South Korea",0,NA,3,4,0,1,1,4,"Long periods of unusually hot weather",0,3,12,0.823280528113717,0.806206591320783,29742.8,0.216112992742441
"34824","South Korea",0,NA,3,3,0,1,1,3,"Severe weather, like floods or intense storms",1,4,16,-0.396036322480735,-0.440039358996632,29742.8,0.216112992742441
"34825","South Korea",1,NA,4,4,0,1,1,3,"Droughts or water shortages",1,3,12,0,0.806206591320783,29742.8,0.216112992742441
"34826","South Korea",1,NA,3,4,1,1,2,3,"Droughts or water shortages",1,4,16,0,0.806206591320783,29742.8,0.216112992742441
"34827","South Korea",1,NA,4,3,0,1,2,4,"Severe weather, like floods or intense storms",1,4,14,-0.883763062718516,-0.440039358996632,29742.8,0.216112992742441
"34828","South Korea",0,NA,4,4,0,1,1,3,"Droughts or water shortages",1,4,12,1.3110072683515,0.806206591320783,29742.8,0.216112992742441
"34829","South Korea",0,NA,2,1,1,1,3,2,NA,0,3,18,-0.396036322480735,-2.93253125963146,29742.8,0.216112992742441
"34830","South Korea",0,NA,3,4,1,1,1,3,"Droughts or water shortages",1,3,14,-0.883763062718516,0.806206591320783,29742.8,0.216112992742441
"34831","South Korea",1,NA,4,4,0,1,1,3,"Long periods of unusually hot weather",1,4,16,1.06714389823261,0.806206591320783,29742.8,0.216112992742441
"34832","South Korea",1,NA,4,3,0,1,1,2,"Severe weather, like floods or intense storms",1,3,16,-0.396036322480735,-0.440039358996632,29742.8,0.216112992742441
"34833","South Korea",1,NA,4,4,0,1,1,3,"Droughts or water shortages",1,4,16,-0.639899692599625,0.806206591320783,29742.8,0.216112992742441
"34834","South Korea",0,NA,3,3,0,1,2,3,"Rising sea levels",1,4,12,1.3110072683515,-0.440039358996632,29742.8,0.216112992742441
"34835","South Korea",0,NA,4,3,0,NA,1,3,"Droughts or water shortages",1,4,16,-1.61535317307519,-0.440039358996632,29742.8,0.216112992742441
"34836","South Korea",1,NA,3,3,0,1,2,3,"Rising sea levels",1,4,16,1.06714389823261,-0.440039358996632,29742.8,0.216112992742441
"34837","South Korea",0,NA,3,4,0,1,1,4,"Rising sea levels",0,3,12,0.091690417757046,0.806206591320783,29742.8,0.216112992742441
"34838","South Korea",0,NA,3,3,0,1,2,2,"Long periods of unusually hot weather",1,4,16,0.823280528113717,-0.440039358996632,29742.8,0.216112992742441
"34839","South Korea",1,NA,4,4,0,1,1,4,"Droughts or water shortages",1,4,18,1.55487063847039,0.806206591320783,29742.8,0.216112992742441
"34840","South Korea",1,NA,3,3,0,1,2,3,"Droughts or water shortages",1,3,14,-1.3714898029563,-0.440039358996632,29742.8,0.216112992742441
"34841","South Korea",0,NA,4,4,0,1,1,4,"Droughts or water shortages",1,4,20,0,0.806206591320783,29742.8,0.216112992742441
"34842","South Korea",0,NA,2,3,1,1,3,2,"Droughts or water shortages",0,3,12,-1.61535317307519,-0.440039358996632,29742.8,0.216112992742441
"34843","South Korea",0,NA,3,3,0,1,1,3,"Rising sea levels",0,4,13,0.579417157994827,-0.440039358996632,29742.8,0.216112992742441
"34844","South Korea",0,NA,4,4,0,1,1,4,"Droughts or water shortages",0,2,12,0.335553787875936,0.806206591320783,29742.8,0.216112992742441
"34845","South Korea",1,NA,4,4,0,1,2,4,"Rising sea levels",1,4,16,-0.396036322480735,0.806206591320783,29742.8,0.216112992742441
"34846","South Korea",0,NA,3,3,0,0,2,2,"Droughts or water shortages",0,3,21,1.06714389823261,-0.440039358996632,29742.8,0.216112992742441
"34847","South Korea",0,NA,3,3,1,1,2,3,"Rising sea levels",0,4,14,-0.396036322480735,-0.440039358996632,29742.8,0.216112992742441
"34848","South Korea",0,NA,2,4,1,1,2,3,"Rising sea levels",0,4,12,-0.396036322480735,0.806206591320783,29742.8,0.216112992742441
"34849","South Korea",0,NA,2,2,1,0,3,1,"Rising sea levels",1,1,14,-1.3714898029563,-1.68628530931405,29742.8,0.216112992742441
